10000, 2.87
10000, 2.84
10000, 2.86
10000, 2.85
10000, 2.85
20000, 11.38
20000, 11.33
20000, 11.34
20000, 11.32
20000, 11.36
30000, 25.65
30000, 25.78
30000, 25.55
30000, 25.46
30000, 25.55
40000, 45.58
40000, 45.47
40000, 45.42
40000, 45.27
40000, 45.25
50000, 70.63
50000, 70.83
50000, 71.44
50000, 70.78
50000, 70.57
