0.1 .57
0.1 .55
0.1 .56
0.1 .57
0.1 .57
0.5 2.41
0.5 2.45
0.5 2.44
0.5 2.44
0.5 2.44
1 4.77
1 4.74
1 4.74
1 4.73
1 4.77
5 23.70
5 23.32
5 23.51
5 23.39
5 23.51
10 46.77
10 46.88
10 46.90
10 46.70
10 46.64
