10000, .87
10000, .79
10000, .80
10000, .76
10000, .76
20000, 2.23
20000, 2.44
20000, 2.20
20000, 2.46
20000, 2.21
30000, 5.25
30000, 4.99
30000, 5.02
30000, 5.04
30000, 5.02
40000, 9.51
40000, 9.48
40000, 9.39
40000, 9.12
40000, 9.39
50000, 15.61
50000, 15.64
50000, 16.80
50000, 15.31
50000, 15.48
