0.1 .04
0.1 .04
0.1 .04
0.1 .04
0.1 .04
0.5 .18
0.5 .18
0.5 .19
0.5 .19
0.5 .19
1 .36
1 .37
1 .36
1 .36
1 .36
5 1.77
5 1.78
5 1.74
5 1.78
5 1.77
10 3.54
10 3.50
10 3.54
10 3.50
10 3.51
