0.1 .77
0.1 .81
0.1 .79
0.1 .78
0.1 .90
0.5 1.10
0.5 1.19
0.5 1.09
0.5 1.22
0.5 1.17
1 1.57
1 1.41
1 1.40
1 1.21
1 1.48
5 1.81
5 1.85
5 1.98
5 1.85
5 1.81
10 2.34
10 2.58
10 2.42
10 2.23
10 2.31
