0.1, 2.00
0.1, 2.00
0.1, 2.02
0.1, 1.99
0.1, 2.02
0.5, 9.21
0.5, 9.15
0.5, 9.25
0.5, 9.07
0.5, 9.04
1, 17.80
1, 17.89
1, 17.89
1, 17.73
1, 17.67
5, 89.00
5, 89.46
5, 88.75
5, 88.20
5, 88.59
10, 178.50
10, 175.28
10, 176.79
10, 176.88
10, 177.39
