0.1, 1.04
0.1, 1.02
0.1, 1.01
0.1, 1.01
0.1, 1.04
0.5, 1.03
0.5, 1.06
0.5, 1.02
0.5, 1.06
0.5, 1.04
1, 1.08
1, 1.07
1, 1.09
1, 1.05
1, 1.05
5, 1.26
5, 1.29
5, 1.29
5, 1.28
5, 1.31
10, 1.57
10, 1.52
10, 1.52
10, 1.53
10, 1.52
