0.1, 2.96
0.1, 3.02
0.1, 2.96
0.1, 3.01
0.1, 2.89
0.5, 14.06
0.5, 13.90
0.5, 14.06
0.5, 13.95
0.5, 13.97
1, 27.62
1, 27.62
1, 27.63
1, 27.63
1, 27.68
5, 139.96
5, 139.13
5, 137.90
5, 137.78
5, 140.31
10, 279.00
10, 280.85
10, 275.55
10, 275.94
10, 276.60
