10000, .58
10000, .61
10000, .60
10000, .57
10000, .60
20000, 1.49
20000, 1.37
20000, 1.57
20000, 1.72
20000, 1.42
30000, 2.86
30000, 2.86
30000, 2.96
30000, 3.16
30000, 3.53
40000, 5.75
40000, 5.61
40000, 5.60
40000, 5.59
40000, 6.37
50000, 9.82
50000, 9.37
50000, 9.92
50000, 9.90
50000, 9.72
