0.1 1.17
0.1 1.18
0.1 1.19
0.1 1.18
0.1 1.18
0.5 5.36
0.5 5.42
0.5 5.37
0.5 5.37
0.5 5.36
1 10.67
1 10.58
1 10.62
1 10.53
1 10.45
5 52.22
5 51.99
5 51.86
5 51.30
5 51.43
10 102.43
10 102.82
10 102.97
10 103.42
10 103.20
