0.1 2.23
0.1 2.15
0.1 2.34
0.1 2.50
0.1 2.52
0.5 8.16
0.5 6.97
0.5 7.57
0.5 7.80
0.5 8.02
1 14.04
1 13.23
1 14.08
1 14.46
1 13.20
5 45.11
5 43.58
5 43.43
5 45.62
5 43.10
10 76.98
10 77.31
10 76.39
10 75.71
10 75.52
