10000 .06
10000 .05
10000 .06
10000 .06
10000 .05
20000 .09
20000 .09
20000 .09
20000 .09
20000 .09
30000 .14
30000 .14
30000 .13
30000 .13
30000 .13
40000 .17
40000 .16
40000 .17
40000 .17
40000 .18
50000 .20
50000 .21
50000 .20
50000 .20
50000 .22
