0.1, .57
0.1, .58
0.1, .58
0.1, .59
0.1, .57
0.5, 2.72
0.5, 2.72
0.5, 2.73
0.5, 2.73
0.5, 2.69
1, 5.31
1, 5.37
1, 5.39
1, 5.35
1, 5.41
5, 26.27
5, 26.93
5, 26.80
5, 26.76
5, 26.57
10, 53.16
10, 53.37
10, 53.15
10, 53.34
10, 53.39
