0.1 .59
0.1 .60
0.1 .55
0.1 .58
0.1 .63
0.5 1.05
0.5 1.02
0.5 .98
0.5 1.16
0.5 .98
1 1.56
1 1.70
1 1.31
1 1.56
1 1.30
5 2.92
5 3.22
5 2.84
5 2.88
5 2.85
10 4.70
10 4.59
10 4.67
10 4.80
10 4.71
