0.1 .16
0.1 .16
0.1 .16
0.1 .16
0.1 .16
0.5 .69
0.5 .70
0.5 .71
0.5 .72
0.5 .70
1 1.38
1 1.38
1 1.36
1 1.39
1 1.40
5 6.84
5 6.84
5 6.91
5 6.83
5 6.87
10 13.71
10 13.66
10 13.62
10 13.61
10 13.70
