0.1 38.01
0.1 36.27
0.1 37.56
0.1 37.46
0.1 37.14
0.5 37.49
0.5 38.69
0.5 38.38
0.5 37.23
0.5 37.39
1 37.27
1 37.77
1 38.16
1 38.01
1 37.65
5 42.83
5 38.99
5 38.93
5 37.09
5 36.73
10 40.81
10 40.71
10 41.34
10 39.72
10 38.25
