0.1 7.97
0.1 8.65
0.1 9.26
0.1 8.59
0.1 8.83
0.5 9.62
0.5 9.36
0.5 9.59
0.5 9.30
0.5 9.17
1 9.89
1 9.55
1 9.71
1 9.75
1 8.92
5 11.11
5 12.09
5 11.34
5 10.52
5 12.18
10 12.03
10 12.43
10 12.08
10 12.16
10 12.62
