0.1 .33
0.1 .34
0.1 .35
0.1 .34
0.1 .34
0.5 1.56
0.5 1.53
0.5 1.55
0.5 1.53
0.5 1.54
1 3.10
1 3.05
1 3.03
1 3.09
1 3.08
5 15.26
5 15.23
5 15.21
5 15.14
5 15.16
10 30.21
10 30.16
10 30.18
10 29.26
10 30.26
