0.1 2.81
0.1 2.82
0.1 2.78
0.1 2.83
0.1 2.84
0.5 2.94
0.5 2.87
0.5 2.83
0.5 2.81
0.5 2.87
1 2.85
1 2.90
1 4.65
1 2.93
1 2.92
5 3.21
5 3.26
5 3.26
5 3.24
5 3.25
10 3.73
10 3.73
10 3.73
10 3.65
10 3.70
