0.1 1.58
0.1 1.59
0.1 1.53
0.1 1.57
0.1 1.64
0.5 1.60
0.5 1.61
0.5 1.56
0.5 1.63
0.5 1.55
1 1.58
1 1.57
1 1.59
1 1.62
1 1.61
5 1.81
5 1.82
5 1.82
5 1.80
5 1.80
10 2.16
10 2.19
10 2.14
10 2.20
10 2.21
