0.1, 3.44
0.1, 3.14
0.1, 3.24
0.1, 3.28
0.1, 3.47
0.5, 3.87
0.5, 4.06
0.5, 3.70
0.5, 3.88
0.5, 3.91
1, 4.14
1, 3.83
1, 4.48
1, 4.01
1, 4.10
5, 5.02
5, 5.26
5, 5.10
5, 5.13
5, 5.21
10, 6.11
10, 6.04
10, 6.32
10, 6.17
10, 6.69
