0.1 .18
0.1 .17
0.1 .18
0.1 .17
0.1 .18
0.5 .66
0.5 .66
0.5 .68
0.5 .67
0.5 .65
1 1.25
1 1.25
1 1.25
1 1.25
1 1.23
5 6.01
5 6.03
5 6.05
5 6.00
5 6.02
10 11.98
10 11.96
10 12.21
10 12.21
10 11.99
